SDR1,SDR2,subset_sim
Zhen_SDR_6,Zhen_SDR_12,0.381322957
Zhen_SDR_6,Zhen_SDR_13,0.332103321
Zhen_SDR_6,Zhen_SDR_14,0.22611465
Zhen_SDR_6,Zhen_SDR_15,0.291512915
Zhen_SDR_6,Zhen_SDR_16,0.24403183
Zhen_SDR_6,Zhen_SDR_17,0.275862069
Zhen_SDR_6,Zhen_SDR_18,0.214899713
Zhen_SDR_6,Zhen_SDR_19,0.341176471
Zhen_SDR_6,Zhen_SDR_20,0.259868421
Zhen_SDR_6,Zhen_SDR_21,0.28
Zhen_SDR_6,Zhen_SDR_22,0.295138889
Zhen_SDR_6,Zhen_SDR_23,0.27090301
Zhen_SDR_6,Zhen_SDR_24,0.209183673
Zhen_SDR_6,Zhen_SDR_25,0.303125
Zhen_SDR_6,Zhen_SDR_26,0.289017341
Zhen_SDR_6,Zhen_SDR_27,0.093908629
Zhen_SDR_6,Zhen_SDR_28,0.209003215
Zhen_SDR_6,Zhen_SDR_29,0.303448276
Zhen_SDR_6,Zhen_SDR_30,0.087591241
Zhen_SDR_6,Zhen_SDR_31,0.285714286
Zhen_SDR_6,Zhen_SDR_32,0.208791209
Zhen_SDR_6,Zhen_SDR_33,0.327338129
Zhen_SDR_6,Zhen_SDR_34,0.15952381
Zhen_SDR_6,Zhen_SDR_35,0.326860841
Zhen_SDR_6,Zhen_SDR_36,0.218120805
Zhen_SDR_6,Zhen_SDR_37,0.270440252
Zhen_SDR_6,Zhen_SDR_38,0.299363057
Zhen_SDR_6,Zhen_SDR_39,0.303225806
Zhen_SDR_6,Zhen_SDR_40,0.3125
Zhen_SDR_6,Zhen_SDR_42,0.232484076
Zhen_SDR_6,Zhen_SDR_43,0.205696203
Zhen_SDR_6,Zhen_SDR_44,0.368821293
Zhen_SDR_6,Zhen_SDR_45,0.279742765
Zhen_SDR_6,Zhen_SDR_46,0.222222222
Zhen_SDR_6,Zhen_SDR_47,0.263473054
Zhen_SDR_6,Zhen_SDR_48,0.254545455
Zhen_SDR_6,Zhen_SDR_49,0.183183183
Zhen_SDR_6,Zhen_SDR_50,0.310810811
Zhen_SDR_6,Zhen_SDR_51,0.294117647
Zhen_SDR_6,Zhen_SDR_52,0.342307692
Zhen_SDR_6,Zhen_SDR_53,0.269360269
Zhen_SDR_6,Zhen_SDR_54,0.206586826
Zhen_SDR_6,Zhen_SDR_55,0.22875817
Zhen_SDR_6,Zhen_SDR_56,0.273333333
Zhen_SDR_6,Zhen_SDR_57,0.362962963
Zhen_SDR_6,Zhen_SDR_58,0.262734584
Zhen_SDR_6,Zhen_SDR_59,0.255892256
Zhen_SDR_6,Zhen_SDR_60,0.311418685
Zhen_SDR_6,Zhen_SDR_61,0.294736842
Zhen_SDR_6,Zhen_SDR_62,0.285245902
Zhen_SDR_6,Zhen_SDR_63,0.244147157
Zhen_SDR_6,Zhen_SDR_64,0.259385666
Zhen_SDR_6,Zhen_SDR_65,0.210784314
Zhen_SDR_6,Zhen_SDR_66,0.29787234
Zhen_SDR_6,Zhen_SDR_67,0.232142857
Zhen_SDR_6,Zhen_SDR_68,0.291666667
Zhen_SDR_6,Zhen_SDR_69,0.272413793
Zhen_SDR_6,Zhen_SDR_71,0.335968379
Zhen_SDR_6,Zhen_SDR_72,0.268041237
Zhen_SDR_6,Zhen_SDR_73,0.220895522
Zhen_SDR_6,Zhen_SDR_74,0.250825083
Zhen_SDR_6,Zhen_SDR_75,0.313868613
Zhen_SDR_6,Zhen_SDR_76,0.368
Zhen_SDR_6,Zhen_SDR_77,0.239393939
Zhen_SDR_6,Zhen_SDR_78,0.26557377
Zhen_SDR_6,Zhen_SDR_79,0.21686747
Zhen_SDR_6,Zhen_SDR_80,0.206896552
Zhen_SDR_6,Zhen_SDR_81,0.313207547
Zhen_SDR_6,Zhen_SDR_82,0.251612903
Zhen_SDR_6,Zhen_SDR_83,0.182336182
Zhen_SDR_6,Zhen_SDR_84,0.244565217
Zhen_SDR_6,Zhen_SDR_85,0.275316456
Zhen_SDR_6,Zhen_SDR_86,0.217252396
Zhen_SDR_6,Zhen_SDR_87,0.268138801
Zhen_SDR_6,Zhen_SDR_88,0.280254777
Zhen_SDR_6,Zhen_SDR_89,0.248366013
Zhen_SDR_6,Zhen_SDR_90,0.099502488
Zhen_SDR_6,Zhen_SDR_91,0.316901408
Zhen_SDR_6,Zhen_SDR_92,0.110132159
Zhen_SDR_6,Zhen_SDR_93,0.288888889
Zhen_SDR_18,Zhen_SDR_19,0.266233766
Zhen_SDR_18,Zhen_SDR_20,0.296636086
Zhen_SDR_18,Zhen_SDR_21,0.306451613
Zhen_SDR_18,Zhen_SDR_22,0.203856749
Zhen_SDR_18,Zhen_SDR_23,0.153846154
Zhen_SDR_18,Zhen_SDR_24,0.205378973
Zhen_SDR_18,Zhen_SDR_25,0.271676301
Zhen_SDR_18,Zhen_SDR_26,0.273712737
Zhen_SDR_18,Zhen_SDR_27,0.212290503
Zhen_SDR_18,Zhen_SDR_28,0.335504886
Zhen_SDR_18,Zhen_SDR_29,0.276527331
Zhen_SDR_18,Zhen_SDR_30,0.259818731
Zhen_SDR_18,Zhen_SDR_31,0.253776435
Zhen_SDR_18,Zhen_SDR_32,0.255434783
Zhen_SDR_18,Zhen_SDR_33,0.273291925
Zhen_SDR_18,Zhen_SDR_34,0.231132075
Zhen_SDR_18,Zhen_SDR_35,0.344827586
Zhen_SDR_18,Zhen_SDR_36,0.302250804
Zhen_SDR_18,Zhen_SDR_37,0.366242038
Zhen_SDR_18,Zhen_SDR_38,0.314102564
Zhen_SDR_18,Zhen_SDR_39,0.260744986
Zhen_SDR_18,Zhen_SDR_40,0.32208589
Zhen_SDR_18,Zhen_SDR_42,0.310769231
Zhen_SDR_18,Zhen_SDR_43,0.266055046
Zhen_SDR_18,Zhen_SDR_44,0.233333333
Zhen_SDR_18,Zhen_SDR_45,0.286532951
Zhen_SDR_18,Zhen_SDR_46,0.24024024
Zhen_SDR_18,Zhen_SDR_47,0.290858726
Zhen_SDR_18,Zhen_SDR_48,0.28611898
Zhen_SDR_18,Zhen_SDR_49,0.294117647
Zhen_SDR_18,Zhen_SDR_50,0.324324324
Zhen_SDR_18,Zhen_SDR_51,0.282894737
Zhen_SDR_18,Zhen_SDR_52,0.051339286
Zhen_SDR_18,Zhen_SDR_53,0.294303797
Zhen_SDR_18,Zhen_SDR_54,0.264705882
Zhen_SDR_18,Zhen_SDR_55,0.299342105
Zhen_SDR_18,Zhen_SDR_56,0.283018868
Zhen_SDR_18,Zhen_SDR_57,0.183783784
Zhen_SDR_18,Zhen_SDR_58,0.281842818
Zhen_SDR_18,Zhen_SDR_59,0.295238095
Zhen_SDR_18,Zhen_SDR_60,0.496323529
Zhen_SDR_18,Zhen_SDR_61,0.277258567
Zhen_SDR_18,Zhen_SDR_62,0.280120482
Zhen_SDR_18,Zhen_SDR_63,0.233438486
Zhen_SDR_18,Zhen_SDR_64,0.25304878
Zhen_SDR_18,Zhen_SDR_65,0.283887468
Zhen_SDR_18,Zhen_SDR_66,0.296529968
Zhen_SDR_18,Zhen_SDR_67,0.284431138
Zhen_SDR_18,Zhen_SDR_68,0.26993865
Zhen_SDR_18,Zhen_SDR_69,0.215686275
Zhen_SDR_18,Zhen_SDR_71,0.24057971
Zhen_SDR_18,Zhen_SDR_72,0.268882175
Zhen_SDR_18,Zhen_SDR_73,0.122685185
Zhen_SDR_18,Zhen_SDR_74,0.282608696
Zhen_SDR_18,Zhen_SDR_75,0.185082873
Zhen_SDR_18,Zhen_SDR_76,0.22324159
Zhen_SDR_18,Zhen_SDR_77,0.286567164
Zhen_SDR_18,Zhen_SDR_78,0.264615385
Zhen_SDR_18,Zhen_SDR_79,0.257142857
Zhen_SDR_18,Zhen_SDR_80,0.275132275
Zhen_SDR_18,Zhen_SDR_81,0.289389068
Zhen_SDR_18,Zhen_SDR_82,0.330128205
Zhen_SDR_18,Zhen_SDR_83,0.252777778
Zhen_SDR_18,Zhen_SDR_84,0.257372654
Zhen_SDR_18,Zhen_SDR_85,0.330246914
Zhen_SDR_18,Zhen_SDR_86,0.207282913
Zhen_SDR_18,Zhen_SDR_87,0.06779661
Zhen_SDR_18,Zhen_SDR_88,0.233333333
Zhen_SDR_18,Zhen_SDR_89,0.338762215
Zhen_SDR_18,Zhen_SDR_90,0.271341463
Zhen_SDR_18,Zhen_SDR_91,0.258160237
Zhen_SDR_18,Zhen_SDR_92,0.267029973
Zhen_SDR_18,Zhen_SDR_93,0.245901639
Zhen_SDR_17,Zhen_SDR_18,0.326153846
Zhen_SDR_17,Zhen_SDR_19,0.211009174
Zhen_SDR_17,Zhen_SDR_20,0.29903537
Zhen_SDR_17,Zhen_SDR_21,0.215909091
Zhen_SDR_17,Zhen_SDR_22,0.243243243
Zhen_SDR_17,Zhen_SDR_23,0.141752577
Zhen_SDR_17,Zhen_SDR_24,0.248175182
Zhen_SDR_17,Zhen_SDR_25,0.286931818
Zhen_SDR_17,Zhen_SDR_26,0.25
Zhen_SDR_17,Zhen_SDR_27,0.334405145
Zhen_SDR_17,Zhen_SDR_28,0.371929825
Zhen_SDR_17,Zhen_SDR_29,0.24382716
Zhen_SDR_17,Zhen_SDR_30,0.200549451
Zhen_SDR_17,Zhen_SDR_31,0.190981432
Zhen_SDR_17,Zhen_SDR_32,0.20959596
Zhen_SDR_17,Zhen_SDR_33,0.223837209
Zhen_SDR_17,Zhen_SDR_34,0.192825112
Zhen_SDR_17,Zhen_SDR_35,0.325227964
Zhen_SDR_17,Zhen_SDR_36,0.326315789
Zhen_SDR_17,Zhen_SDR_37,0.359477124
Zhen_SDR_17,Zhen_SDR_38,0.291666667
Zhen_SDR_17,Zhen_SDR_39,0.292753623
Zhen_SDR_17,Zhen_SDR_40,0.368932039
Zhen_SDR_17,Zhen_SDR_42,0.286173633
Zhen_SDR_17,Zhen_SDR_43,0.294871795
Zhen_SDR_17,Zhen_SDR_44,0.193277311
Zhen_SDR_17,Zhen_SDR_45,0.333333333
Zhen_SDR_17,Zhen_SDR_46,0.344594595
Zhen_SDR_17,Zhen_SDR_47,0.346041056
Zhen_SDR_17,Zhen_SDR_48,0.298850575
Zhen_SDR_17,Zhen_SDR_49,0.231213873
Zhen_SDR_17,Zhen_SDR_50,0.264204545
Zhen_SDR_17,Zhen_SDR_51,0.276923077
Zhen_SDR_17,Zhen_SDR_52,0.221884498
Zhen_SDR_17,Zhen_SDR_53,0.417808219
Zhen_SDR_17,Zhen_SDR_54,0.327974277
Zhen_SDR_17,Zhen_SDR_55,0.318493151
Zhen_SDR_17,Zhen_SDR_56,0.248502994
Zhen_SDR_17,Zhen_SDR_57,0.174603175
Zhen_SDR_17,Zhen_SDR_58,0.327027027
Zhen_SDR_17,Zhen_SDR_59,0.219178082
Zhen_SDR_17,Zhen_SDR_60,0.288401254
Zhen_SDR_17,Zhen_SDR_61,0.277602524
Zhen_SDR_17,Zhen_SDR_62,0.222841226
Zhen_SDR_17,Zhen_SDR_63,0.277227723
Zhen_SDR_17,Zhen_SDR_64,0.305466238
Zhen_SDR_17,Zhen_SDR_65,0.278481013
Zhen_SDR_17,Zhen_SDR_66,0.24024024
Zhen_SDR_17,Zhen_SDR_67,0.314371257
Zhen_SDR_17,Zhen_SDR_68,0.24260355
Zhen_SDR_17,Zhen_SDR_69,0.276527331
Zhen_SDR_17,Zhen_SDR_71,0.298412698
Zhen_SDR_17,Zhen_SDR_72,0.237430168
Zhen_SDR_17,Zhen_SDR_73,0.321428571
Zhen_SDR_17,Zhen_SDR_74,0.327922078
Zhen_SDR_17,Zhen_SDR_75,0.192
Zhen_SDR_17,Zhen_SDR_76,0.252252252
Zhen_SDR_17,Zhen_SDR_77,0.27826087
Zhen_SDR_17,Zhen_SDR_78,0.306060606
Zhen_SDR_17,Zhen_SDR_79,0.410774411
Zhen_SDR_17,Zhen_SDR_80,0.307277628
Zhen_SDR_17,Zhen_SDR_81,0.388513514
Zhen_SDR_17,Zhen_SDR_82,0.296774194
Zhen_SDR_17,Zhen_SDR_83,0.328173375
Zhen_SDR_17,Zhen_SDR_84,0.231155779
Zhen_SDR_17,Zhen_SDR_85,0.23796034
Zhen_SDR_17,Zhen_SDR_86,0.195592287
Zhen_SDR_17,Zhen_SDR_87,0.248587571
Zhen_SDR_17,Zhen_SDR_88,0.263473054
Zhen_SDR_17,Zhen_SDR_89,0.196286472
Zhen_SDR_17,Zhen_SDR_90,0.201570681
Zhen_SDR_17,Zhen_SDR_91,0.104166667
Zhen_SDR_17,Zhen_SDR_92,0.097276265
Zhen_SDR_17,Zhen_SDR_93,0.294797688
Zhen_SDR_11,Zhen_SDR_12,0.182320442
Zhen_SDR_11,Zhen_SDR_13,0.273273273
Zhen_SDR_11,Zhen_SDR_14,0.259818731
Zhen_SDR_11,Zhen_SDR_15,0.161290323
Zhen_SDR_11,Zhen_SDR_16,0.251798561
Zhen_SDR_11,Zhen_SDR_17,0.270588235
Zhen_SDR_11,Zhen_SDR_18,0.218232044
Zhen_SDR_11,Zhen_SDR_19,0.177966102
Zhen_SDR_11,Zhen_SDR_20,0.22005571
Zhen_SDR_11,Zhen_SDR_21,0.262839879
Zhen_SDR_11,Zhen_SDR_22,0.227272727
Zhen_SDR_11,Zhen_SDR_23,0.116161616
Zhen_SDR_11,Zhen_SDR_24,0.212765957
Zhen_SDR_11,Zhen_SDR_25,0.174479167
Zhen_SDR_11,Zhen_SDR_26,0.273458445
Zhen_SDR_11,Zhen_SDR_27,0.230978261
Zhen_SDR_11,Zhen_SDR_28,0.226470588
Zhen_SDR_11,Zhen_SDR_29,0.212464589
Zhen_SDR_11,Zhen_SDR_30,0.193548387
Zhen_SDR_11,Zhen_SDR_31,0.296774194
Zhen_SDR_11,Zhen_SDR_32,0.056751468
Zhen_SDR_11,Zhen_SDR_33,0.198830409
Zhen_SDR_11,Zhen_SDR_34,0.290666667
Zhen_SDR_11,Zhen_SDR_35,0.228021978
Zhen_SDR_11,Zhen_SDR_36,0.336700337
Zhen_SDR_11,Zhen_SDR_37,0.29305136
Zhen_SDR_11,Zhen_SDR_38,0.244186047
Zhen_SDR_11,Zhen_SDR_39,0.271708683
Zhen_SDR_11,Zhen_SDR_40,0.262390671
Zhen_SDR_11,Zhen_SDR_42,0.271565495
Zhen_SDR_11,Zhen_SDR_43,0.245762712
Zhen_SDR_11,Zhen_SDR_44,0.189041096
Zhen_SDR_11,Zhen_SDR_45,0.223404255
Zhen_SDR_11,Zhen_SDR_46,0.221902017
Zhen_SDR_11,Zhen_SDR_47,0.178147268
Zhen_SDR_11,Zhen_SDR_48,0.248691099
Zhen_SDR_11,Zhen_SDR_49,0.278637771
Zhen_SDR_11,Zhen_SDR_50,0.238372093
Zhen_SDR_11,Zhen_SDR_51,0.206303725
Zhen_SDR_11,Zhen_SDR_52,0.195467422
Zhen_SDR_11,Zhen_SDR_53,0.27245509
Zhen_SDR_11,Zhen_SDR_54,0.208108108
Zhen_SDR_11,Zhen_SDR_55,0.233846154
Zhen_SDR_11,Zhen_SDR_56,0.201117318
Zhen_SDR_11,Zhen_SDR_57,0.167088608
Zhen_SDR_11,Zhen_SDR_58,0.256926952
Zhen_SDR_11,Zhen_SDR_59,0.24925816
Zhen_SDR_11,Zhen_SDR_60,0.151193634
Zhen_SDR_11,Zhen_SDR_61,0.226361032
Zhen_SDR_11,Zhen_SDR_62,0.199475066
Zhen_SDR_11,Zhen_SDR_63,0.057603687
Zhen_SDR_11,Zhen_SDR_64,0.261146497
Zhen_SDR_11,Zhen_SDR_65,0.240196078
Zhen_SDR_11,Zhen_SDR_66,0.227810651
Zhen_SDR_11,Zhen_SDR_67,0.272980501
Zhen_SDR_11,Zhen_SDR_68,0.191256831
Zhen_SDR_11,Zhen_SDR_69,0.215976331
Zhen_SDR_11,Zhen_SDR_71,0.203856749
Zhen_SDR_11,Zhen_SDR_72,0.181333333
Zhen_SDR_11,Zhen_SDR_73,0.243478261
Zhen_SDR_11,Zhen_SDR_74,0.271293375
Zhen_SDR_11,Zhen_SDR_75,0.128140704
Zhen_SDR_11,Zhen_SDR_76,0.197222222
Zhen_SDR_11,Zhen_SDR_77,0.200527704
Zhen_SDR_11,Zhen_SDR_78,0.201117318
Zhen_SDR_11,Zhen_SDR_79,0.24137931
Zhen_SDR_11,Zhen_SDR_80,0.244444444
Zhen_SDR_11,Zhen_SDR_81,0.198300283
Zhen_SDR_11,Zhen_SDR_82,0.213256484
Zhen_SDR_11,Zhen_SDR_83,0.289552239
Zhen_SDR_11,Zhen_SDR_84,0.201438849
Zhen_SDR_11,Zhen_SDR_85,0.17302799
Zhen_SDR_11,Zhen_SDR_86,0.161953728
Zhen_SDR_11,Zhen_SDR_87,0.312883436
Zhen_SDR_11,Zhen_SDR_88,0.200527704
Zhen_SDR_11,Zhen_SDR_89,0.314814815
Zhen_SDR_11,Zhen_SDR_90,0.241887906
Zhen_SDR_11,Zhen_SDR_91,0.17630854
Zhen_SDR_11,Zhen_SDR_92,0.09486166
Zhen_SDR_11,Zhen_SDR_93,0.256830601
Zhen_SDR_24,Zhen_SDR_25,0.081593928
Zhen_SDR_24,Zhen_SDR_26,0.26713948
Zhen_SDR_24,Zhen_SDR_27,0.094949495
Zhen_SDR_24,Zhen_SDR_28,0.241935484
Zhen_SDR_24,Zhen_SDR_29,0.251351351
Zhen_SDR_24,Zhen_SDR_30,0.208542714
Zhen_SDR_24,Zhen_SDR_31,0.172576832
Zhen_SDR_24,Zhen_SDR_32,0.297229219
Zhen_SDR_24,Zhen_SDR_33,0.197994987
Zhen_SDR_24,Zhen_SDR_34,0.284337349
Zhen_SDR_24,Zhen_SDR_35,0.266331658
Zhen_SDR_24,Zhen_SDR_36,0.224
Zhen_SDR_24,Zhen_SDR_37,0.26
Zhen_SDR_24,Zhen_SDR_38,0.259445844
Zhen_SDR_24,Zhen_SDR_39,0.2578125
Zhen_SDR_24,Zhen_SDR_40,0.202830189
Zhen_SDR_24,Zhen_SDR_42,0.183374083
Zhen_SDR_24,Zhen_SDR_43,0.258760108
Zhen_SDR_24,Zhen_SDR_44,0.188295165
Zhen_SDR_24,Zhen_SDR_45,0.168161435
Zhen_SDR_24,Zhen_SDR_46,0.24744898
Zhen_SDR_24,Zhen_SDR_47,0.293103448
Zhen_SDR_24,Zhen_SDR_48,0.261501211
Zhen_SDR_24,Zhen_SDR_49,0.136890951
Zhen_SDR_24,Zhen_SDR_50,0.201923077
Zhen_SDR_24,Zhen_SDR_51,0.25
Zhen_SDR_24,Zhen_SDR_52,0.014492754
Zhen_SDR_24,Zhen_SDR_53,0.244565217
Zhen_SDR_24,Zhen_SDR_54,0.321428571
Zhen_SDR_24,Zhen_SDR_55,0.25698324
Zhen_SDR_24,Zhen_SDR_56,0.065346535
Zhen_SDR_24,Zhen_SDR_57,0.264397906
Zhen_SDR_24,Zhen_SDR_58,0.25
Zhen_SDR_24,Zhen_SDR_59,0.23880597
Zhen_SDR_24,Zhen_SDR_60,0.215384615
Zhen_SDR_24,Zhen_SDR_61,0.214099217
Zhen_SDR_24,Zhen_SDR_62,0.213567839
Zhen_SDR_24,Zhen_SDR_63,0.2039801
Zhen_SDR_24,Zhen_SDR_64,0.227979275
Zhen_SDR_24,Zhen_SDR_65,0.255364807
Zhen_SDR_24,Zhen_SDR_66,0.239583333
Zhen_SDR_24,Zhen_SDR_67,0.328
Zhen_SDR_24,Zhen_SDR_68,0.165865385
Zhen_SDR_24,Zhen_SDR_69,0.282857143
Zhen_SDR_24,Zhen_SDR_71,0.16509434
Zhen_SDR_24,Zhen_SDR_72,0.116424116
Zhen_SDR_24,Zhen_SDR_73,0.249357326
Zhen_SDR_24,Zhen_SDR_74,0.237467018
Zhen_SDR_24,Zhen_SDR_75,0.240837696
Zhen_SDR_24,Zhen_SDR_76,0.159353349
Zhen_SDR_24,Zhen_SDR_77,0.284182306
Zhen_SDR_24,Zhen_SDR_78,0.235294118
Zhen_SDR_24,Zhen_SDR_79,0.292349727
Zhen_SDR_24,Zhen_SDR_80,0.195833333
Zhen_SDR_24,Zhen_SDR_81,0.273743017
Zhen_SDR_24,Zhen_SDR_82,0.279132791
Zhen_SDR_24,Zhen_SDR_83,0.163755459
Zhen_SDR_24,Zhen_SDR_84,0.269135802
Zhen_SDR_24,Zhen_SDR_85,0.15862069
Zhen_SDR_24,Zhen_SDR_86,0.200980392
Zhen_SDR_24,Zhen_SDR_87,0.075046904
Zhen_SDR_24,Zhen_SDR_88,0.243654822
Zhen_SDR_24,Zhen_SDR_89,0.261096606
Zhen_SDR_24,Zhen_SDR_90,0.177304965
Zhen_SDR_24,Zhen_SDR_91,0.246073298
Zhen_SDR_24,Zhen_SDR_92,0.278301887
Zhen_SDR_24,Zhen_SDR_93,0.25990099
Zhen_SDR_4,Zhen_SDR_5,0.340277778
Zhen_SDR_4,Zhen_SDR_6,0.397959184
Zhen_SDR_4,Zhen_SDR_7,0.250737463
Zhen_SDR_4,Zhen_SDR_8,0.339041096
Zhen_SDR_4,Zhen_SDR_9,0.281733746
Zhen_SDR_4,Zhen_SDR_10,0.25245098
Zhen_SDR_4,Zhen_SDR_11,0.178756477
Zhen_SDR_4,Zhen_SDR_12,0.266025641
Zhen_SDR_4,Zhen_SDR_13,0.33
Zhen_SDR_4,Zhen_SDR_14,0.250764526
Zhen_SDR_4,Zhen_SDR_15,0.267515924
Zhen_SDR_4,Zhen_SDR_16,0.255220418
Zhen_SDR_4,Zhen_SDR_17,0.23180593
Zhen_SDR_4,Zhen_SDR_18,0.265306122
Zhen_SDR_4,Zhen_SDR_19,0.305732484
Zhen_SDR_4,Zhen_SDR_20,0.229850746
Zhen_SDR_4,Zhen_SDR_21,0.259938838
Zhen_SDR_4,Zhen_SDR_22,0.271565495
Zhen_SDR_4,Zhen_SDR_23,0.2
Zhen_SDR_4,Zhen_SDR_24,0.063670412
Zhen_SDR_4,Zhen_SDR_25,0.318452381
Zhen_SDR_4,Zhen_SDR_26,0.305714286
Zhen_SDR_4,Zhen_SDR_27,0.280597015
Zhen_SDR_4,Zhen_SDR_28,0.278125
Zhen_SDR_4,Zhen_SDR_29,0.259036145
Zhen_SDR_4,Zhen_SDR_30,0.289156627
Zhen_SDR_4,Zhen_SDR_31,0.245070423
Zhen_SDR_4,Zhen_SDR_32,0.256476684
Zhen_SDR_4,Zhen_SDR_33,0.264094955
Zhen_SDR_4,Zhen_SDR_34,0.194444444
Zhen_SDR_4,Zhen_SDR_35,0.366459627
Zhen_SDR_4,Zhen_SDR_36,0.282958199
Zhen_SDR_4,Zhen_SDR_37,0.304733728
Zhen_SDR_4,Zhen_SDR_38,0.328313253
Zhen_SDR_4,Zhen_SDR_39,0.282420749
Zhen_SDR_4,Zhen_SDR_40,0.31595092
Zhen_SDR_4,Zhen_SDR_42,0.266055046
Zhen_SDR_4,Zhen_SDR_43,0.279141104
Zhen_SDR_4,Zhen_SDR_44,0.31629393
Zhen_SDR_4,Zhen_SDR_45,0.252077562
Zhen_SDR_4,Zhen_SDR_46,0.230769231
Zhen_SDR_4,Zhen_SDR_47,0.270491803
Zhen_SDR_4,Zhen_SDR_48,0.276836158
Zhen_SDR_4,Zhen_SDR_49,0.209631728
Zhen_SDR_4,Zhen_SDR_50,0.255813953
Zhen_SDR_4,Zhen_SDR_51,0.331081081
Zhen_SDR_4,Zhen_SDR_52,0.304761905
Zhen_SDR_4,Zhen_SDR_53,0.282958199
Zhen_SDR_4,Zhen_SDR_54,0.224932249
Zhen_SDR_4,Zhen_SDR_55,0.31986532
Zhen_SDR_4,Zhen_SDR_56,0.266233766
Zhen_SDR_4,Zhen_SDR_57,0.29969419
Zhen_SDR_4,Zhen_SDR_58,0.234866828
Zhen_SDR_4,Zhen_SDR_59,0.277286136
Zhen_SDR_4,Zhen_SDR_60,0.251515152
Zhen_SDR_4,Zhen_SDR_61,0.260479042
Zhen_SDR_4,Zhen_SDR_62,0.228116711
Zhen_SDR_4,Zhen_SDR_63,0.25
Zhen_SDR_4,Zhen_SDR_64,0.298701299
Zhen_SDR_4,Zhen_SDR_65,0.208144796
Zhen_SDR_4,Zhen_SDR_66,0.296052632
Zhen_SDR_4,Zhen_SDR_67,0.299401198
Zhen_SDR_4,Zhen_SDR_68,0.332247557
Zhen_SDR_4,Zhen_SDR_69,0.279874214
Zhen_SDR_4,Zhen_SDR_71,0.294915254
Zhen_SDR_4,Zhen_SDR_72,0.31152648
Zhen_SDR_4,Zhen_SDR_73,0.302752294
Zhen_SDR_4,Zhen_SDR_74,0.289719626
Zhen_SDR_4,Zhen_SDR_75,0.271875
Zhen_SDR_4,Zhen_SDR_76,0.323809524
Zhen_SDR_4,Zhen_SDR_77,0.20971867
Zhen_SDR_4,Zhen_SDR_78,0.3
Zhen_SDR_4,Zhen_SDR_79,0.2875
Zhen_SDR_4,Zhen_SDR_80,0.253731343
Zhen_SDR_4,Zhen_SDR_81,0.290625
Zhen_SDR_4,Zhen_SDR_82,0.147058824
Zhen_SDR_4,Zhen_SDR_83,0.263456091
Zhen_SDR_4,Zhen_SDR_84,0.287671233
Zhen_SDR_4,Zhen_SDR_85,0.279069767
Zhen_SDR_4,Zhen_SDR_86,0.237536657
Zhen_SDR_4,Zhen_SDR_87,0.30625
Zhen_SDR_4,Zhen_SDR_88,0.223140496
Zhen_SDR_4,Zhen_SDR_89,0.165413534
Zhen_SDR_4,Zhen_SDR_90,0.181102362
Zhen_SDR_4,Zhen_SDR_91,0.258566978
Zhen_SDR_4,Zhen_SDR_92,0.195402299
Zhen_SDR_4,Zhen_SDR_93,0.182692308
Zhen_SDR_10,Zhen_SDR_11,0.306010929
Zhen_SDR_10,Zhen_SDR_12,0.215258856
Zhen_SDR_10,Zhen_SDR_13,0.303370787
Zhen_SDR_10,Zhen_SDR_14,0.289017341
Zhen_SDR_10,Zhen_SDR_15,0.236842105
Zhen_SDR_10,Zhen_SDR_16,0.224137931
Zhen_SDR_10,Zhen_SDR_17,0.258760108
Zhen_SDR_10,Zhen_SDR_18,0.274011299
Zhen_SDR_10,Zhen_SDR_19,0.25
Zhen_SDR_10,Zhen_SDR_20,0.25729443
Zhen_SDR_10,Zhen_SDR_21,0.307017544
Zhen_SDR_10,Zhen_SDR_22,0.290502793
Zhen_SDR_10,Zhen_SDR_23,0.201005025
Zhen_SDR_10,Zhen_SDR_24,0.295
Zhen_SDR_10,Zhen_SDR_25,0.306878307
Zhen_SDR_10,Zhen_SDR_26,0.285333333
Zhen_SDR_10,Zhen_SDR_27,0.267379679
Zhen_SDR_10,Zhen_SDR_28,0.316923077
Zhen_SDR_10,Zhen_SDR_29,0.326283988
Zhen_SDR_10,Zhen_SDR_30,0.186732187
Zhen_SDR_10,Zhen_SDR_31,0.287292818
Zhen_SDR_10,Zhen_SDR_32,0.332432432
Zhen_SDR_10,Zhen_SDR_33,0.274285714
Zhen_SDR_10,Zhen_SDR_34,0.081705151
Zhen_SDR_10,Zhen_SDR_35,0.278236915
Zhen_SDR_10,Zhen_SDR_36,0.328313253
Zhen_SDR_10,Zhen_SDR_37,0.341880342
Zhen_SDR_10,Zhen_SDR_38,0.283819629
Zhen_SDR_10,Zhen_SDR_39,0.278947368
Zhen_SDR_10,Zhen_SDR_40,0.231382979
Zhen_SDR_10,Zhen_SDR_42,0.329113924
Zhen_SDR_10,Zhen_SDR_43,0.252808989
Zhen_SDR_10,Zhen_SDR_44,0.174934726
Zhen_SDR_10,Zhen_SDR_45,0.290410959
Zhen_SDR_10,Zhen_SDR_46,0.286127168
Zhen_SDR_10,Zhen_SDR_47,0.304123711
Zhen_SDR_10,Zhen_SDR_48,0.339943343
Zhen_SDR_10,Zhen_SDR_49,0.242339833
Zhen_SDR_10,Zhen_SDR_50,0.22418136
