SDR1,SDR2,subset_id
Zhen_SDR_6,Zhen_SDR_12,0.233463035
Zhen_SDR_6,Zhen_SDR_13,0.20295203
Zhen_SDR_6,Zhen_SDR_14,0.140127389
Zhen_SDR_6,Zhen_SDR_15,0.151291513
Zhen_SDR_6,Zhen_SDR_16,0.135278515
Zhen_SDR_6,Zhen_SDR_17,0.181818182
Zhen_SDR_6,Zhen_SDR_18,0.134670487
Zhen_SDR_6,Zhen_SDR_19,0.211764706
Zhen_SDR_6,Zhen_SDR_20,0.161184211
Zhen_SDR_6,Zhen_SDR_21,0.156666667
Zhen_SDR_6,Zhen_SDR_22,0.201388889
Zhen_SDR_6,Zhen_SDR_23,0.157190635
Zhen_SDR_6,Zhen_SDR_24,0.132653061
Zhen_SDR_6,Zhen_SDR_25,0.18125
Zhen_SDR_6,Zhen_SDR_26,0.144508671
Zhen_SDR_6,Zhen_SDR_27,0.053299492
Zhen_SDR_6,Zhen_SDR_28,0.135048232
Zhen_SDR_6,Zhen_SDR_29,0.213793103
Zhen_SDR_6,Zhen_SDR_30,0.051094891
Zhen_SDR_6,Zhen_SDR_31,0.180272109
Zhen_SDR_6,Zhen_SDR_32,0.126373626
Zhen_SDR_6,Zhen_SDR_33,0.176258993
Zhen_SDR_6,Zhen_SDR_34,0.1
Zhen_SDR_6,Zhen_SDR_35,0.181229773
Zhen_SDR_6,Zhen_SDR_36,0.130872483
Zhen_SDR_6,Zhen_SDR_37,0.147798742
Zhen_SDR_6,Zhen_SDR_38,0.175159236
Zhen_SDR_6,Zhen_SDR_39,0.158064516
Zhen_SDR_6,Zhen_SDR_40,0.180921053
Zhen_SDR_6,Zhen_SDR_42,0.140127389
Zhen_SDR_6,Zhen_SDR_43,0.126582278
Zhen_SDR_6,Zhen_SDR_44,0.209125475
Zhen_SDR_6,Zhen_SDR_45,0.147909968
Zhen_SDR_6,Zhen_SDR_46,0.135802469
Zhen_SDR_6,Zhen_SDR_47,0.158682635
Zhen_SDR_6,Zhen_SDR_48,0.133333333
Zhen_SDR_6,Zhen_SDR_49,0.108108108
Zhen_SDR_6,Zhen_SDR_50,0.185810811
Zhen_SDR_6,Zhen_SDR_51,0.148788927
Zhen_SDR_6,Zhen_SDR_52,0.196153846
Zhen_SDR_6,Zhen_SDR_53,0.158249158
Zhen_SDR_6,Zhen_SDR_54,0.140718563
Zhen_SDR_6,Zhen_SDR_55,0.10130719
Zhen_SDR_6,Zhen_SDR_56,0.173333333
Zhen_SDR_6,Zhen_SDR_57,0.2
Zhen_SDR_6,Zhen_SDR_58,0.158176944
Zhen_SDR_6,Zhen_SDR_59,0.151515152
Zhen_SDR_6,Zhen_SDR_60,0.179930796
Zhen_SDR_6,Zhen_SDR_61,0.161403509
Zhen_SDR_6,Zhen_SDR_62,0.163934426
Zhen_SDR_6,Zhen_SDR_63,0.150501672
Zhen_SDR_6,Zhen_SDR_64,0.14334471
Zhen_SDR_6,Zhen_SDR_65,0.139705882
Zhen_SDR_6,Zhen_SDR_66,0.156028369
Zhen_SDR_6,Zhen_SDR_67,0.113095238
Zhen_SDR_6,Zhen_SDR_68,0.184027778
Zhen_SDR_6,Zhen_SDR_69,0.151724138
Zhen_SDR_6,Zhen_SDR_71,0.229249012
Zhen_SDR_6,Zhen_SDR_72,0.16838488
Zhen_SDR_6,Zhen_SDR_73,0.11641791
Zhen_SDR_6,Zhen_SDR_74,0.151815182
Zhen_SDR_6,Zhen_SDR_75,0.215328467
Zhen_SDR_6,Zhen_SDR_76,0.212
Zhen_SDR_6,Zhen_SDR_77,0.136363636
Zhen_SDR_6,Zhen_SDR_78,0.137704918
Zhen_SDR_6,Zhen_SDR_79,0.129518072
Zhen_SDR_6,Zhen_SDR_80,0.128078818
Zhen_SDR_6,Zhen_SDR_81,0.18490566
Zhen_SDR_6,Zhen_SDR_82,0.138709677
Zhen_SDR_6,Zhen_SDR_83,0.131054131
Zhen_SDR_6,Zhen_SDR_84,0.163043478
Zhen_SDR_6,Zhen_SDR_85,0.199367089
Zhen_SDR_6,Zhen_SDR_86,0.130990415
Zhen_SDR_6,Zhen_SDR_87,0.138801262
Zhen_SDR_6,Zhen_SDR_88,0.181528662
Zhen_SDR_6,Zhen_SDR_89,0.147058824
Zhen_SDR_6,Zhen_SDR_90,0.059701493
Zhen_SDR_6,Zhen_SDR_91,0.186619718
Zhen_SDR_6,Zhen_SDR_92,0.079295154
Zhen_SDR_6,Zhen_SDR_93,0.171428571
Zhen_SDR_18,Zhen_SDR_19,0.172077922
Zhen_SDR_18,Zhen_SDR_20,0.19266055
Zhen_SDR_18,Zhen_SDR_21,0.180645161
Zhen_SDR_18,Zhen_SDR_22,0.112947658
Zhen_SDR_18,Zhen_SDR_23,0.096153846
Zhen_SDR_18,Zhen_SDR_24,0.13202934
Zhen_SDR_18,Zhen_SDR_25,0.176300578
Zhen_SDR_18,Zhen_SDR_26,0.162601626
Zhen_SDR_18,Zhen_SDR_27,0.136871508
Zhen_SDR_18,Zhen_SDR_28,0.195439739
Zhen_SDR_18,Zhen_SDR_29,0.160771704
Zhen_SDR_18,Zhen_SDR_30,0.126888218
Zhen_SDR_18,Zhen_SDR_31,0.178247734
Zhen_SDR_18,Zhen_SDR_32,0.173913043
Zhen_SDR_18,Zhen_SDR_33,0.173913043
Zhen_SDR_18,Zhen_SDR_34,0.148584906
Zhen_SDR_18,Zhen_SDR_35,0.163009404
Zhen_SDR_18,Zhen_SDR_36,0.183279743
Zhen_SDR_18,Zhen_SDR_37,0.178343949
Zhen_SDR_18,Zhen_SDR_38,0.182692308
Zhen_SDR_18,Zhen_SDR_39,0.163323782
Zhen_SDR_18,Zhen_SDR_40,0.17791411
Zhen_SDR_18,Zhen_SDR_42,0.187692308
Zhen_SDR_18,Zhen_SDR_43,0.189602446
Zhen_SDR_18,Zhen_SDR_44,0.115151515
Zhen_SDR_18,Zhen_SDR_45,0.163323782
Zhen_SDR_18,Zhen_SDR_46,0.162162162
Zhen_SDR_18,Zhen_SDR_47,0.171745152
Zhen_SDR_18,Zhen_SDR_48,0.150141643
Zhen_SDR_18,Zhen_SDR_49,0.179738562
Zhen_SDR_18,Zhen_SDR_50,0.192192192
Zhen_SDR_18,Zhen_SDR_51,0.151315789
Zhen_SDR_18,Zhen_SDR_52,0.026785714
Zhen_SDR_18,Zhen_SDR_53,0.161392405
Zhen_SDR_18,Zhen_SDR_54,0.185294118
Zhen_SDR_18,Zhen_SDR_55,0.151315789
Zhen_SDR_18,Zhen_SDR_56,0.179245283
Zhen_SDR_18,Zhen_SDR_57,0.121621622
Zhen_SDR_18,Zhen_SDR_58,0.151761518
Zhen_SDR_18,Zhen_SDR_59,0.168253968
Zhen_SDR_18,Zhen_SDR_60,0.367647059
Zhen_SDR_18,Zhen_SDR_61,0.152647975
Zhen_SDR_18,Zhen_SDR_62,0.177710843
Zhen_SDR_18,Zhen_SDR_63,0.148264984
Zhen_SDR_18,Zhen_SDR_64,0.149390244
Zhen_SDR_18,Zhen_SDR_65,0.184143223
Zhen_SDR_18,Zhen_SDR_66,0.14511041
Zhen_SDR_18,Zhen_SDR_67,0.161676647
Zhen_SDR_18,Zhen_SDR_68,0.156441718
Zhen_SDR_18,Zhen_SDR_69,0.1232493
Zhen_SDR_18,Zhen_SDR_71,0.165217391
Zhen_SDR_18,Zhen_SDR_72,0.166163142
Zhen_SDR_18,Zhen_SDR_73,0.071759259
Zhen_SDR_18,Zhen_SDR_74,0.183229814
Zhen_SDR_18,Zhen_SDR_75,0.104972376
Zhen_SDR_18,Zhen_SDR_76,0.155963303
Zhen_SDR_18,Zhen_SDR_77,0.188059701
Zhen_SDR_18,Zhen_SDR_78,0.129230769
Zhen_SDR_18,Zhen_SDR_79,0.177142857
Zhen_SDR_18,Zhen_SDR_80,0.153439153
Zhen_SDR_18,Zhen_SDR_81,0.189710611
Zhen_SDR_18,Zhen_SDR_82,0.185897436
Zhen_SDR_18,Zhen_SDR_83,0.15
Zhen_SDR_18,Zhen_SDR_84,0.166219839
Zhen_SDR_18,Zhen_SDR_85,0.225308642
Zhen_SDR_18,Zhen_SDR_86,0.131652661
Zhen_SDR_18,Zhen_SDR_87,0.036016949
Zhen_SDR_18,Zhen_SDR_88,0.133333333
Zhen_SDR_18,Zhen_SDR_89,0.218241042
Zhen_SDR_18,Zhen_SDR_90,0.179878049
Zhen_SDR_18,Zhen_SDR_91,0.154302671
Zhen_SDR_18,Zhen_SDR_92,0.188010899
Zhen_SDR_18,Zhen_SDR_93,0.147540984
Zhen_SDR_17,Zhen_SDR_18,0.187692308
Zhen_SDR_17,Zhen_SDR_19,0.149847095
Zhen_SDR_17,Zhen_SDR_20,0.167202572
Zhen_SDR_17,Zhen_SDR_21,0.130681818
Zhen_SDR_17,Zhen_SDR_22,0.141141141
Zhen_SDR_17,Zhen_SDR_23,0.079896907
Zhen_SDR_17,Zhen_SDR_24,0.153284672
Zhen_SDR_17,Zhen_SDR_25,0.164772727
Zhen_SDR_17,Zhen_SDR_26,0.143229167
Zhen_SDR_17,Zhen_SDR_27,0.209003215
Zhen_SDR_17,Zhen_SDR_28,0.21754386
Zhen_SDR_17,Zhen_SDR_29,0.166666667
Zhen_SDR_17,Zhen_SDR_30,0.107142857
Zhen_SDR_17,Zhen_SDR_31,0.106100796
Zhen_SDR_17,Zhen_SDR_32,0.133838384
Zhen_SDR_17,Zhen_SDR_33,0.127906977
Zhen_SDR_17,Zhen_SDR_34,0.114349776
Zhen_SDR_17,Zhen_SDR_35,0.167173252
Zhen_SDR_17,Zhen_SDR_36,0.185964912
Zhen_SDR_17,Zhen_SDR_37,0.160130719
Zhen_SDR_17,Zhen_SDR_38,0.166666667
Zhen_SDR_17,Zhen_SDR_39,0.171014493
Zhen_SDR_17,Zhen_SDR_40,0.181229773
Zhen_SDR_17,Zhen_SDR_42,0.176848875
Zhen_SDR_17,Zhen_SDR_43,0.189102564
Zhen_SDR_17,Zhen_SDR_44,0.128851541
Zhen_SDR_17,Zhen_SDR_45,0.177777778
Zhen_SDR_17,Zhen_SDR_46,0.195945946
Zhen_SDR_17,Zhen_SDR_47,0.228739003
Zhen_SDR_17,Zhen_SDR_48,0.183908046
Zhen_SDR_17,Zhen_SDR_49,0.147398844
Zhen_SDR_17,Zhen_SDR_50,0.159090909
Zhen_SDR_17,Zhen_SDR_51,0.141538462
Zhen_SDR_17,Zhen_SDR_52,0.139817629
Zhen_SDR_17,Zhen_SDR_53,0.267123288
Zhen_SDR_17,Zhen_SDR_54,0.205787781
Zhen_SDR_17,Zhen_SDR_55,0.181506849
Zhen_SDR_17,Zhen_SDR_56,0.155688623
Zhen_SDR_17,Zhen_SDR_57,0.119047619
Zhen_SDR_17,Zhen_SDR_58,0.17027027
Zhen_SDR_17,Zhen_SDR_59,0.134246575
Zhen_SDR_17,Zhen_SDR_60,0.166144201
Zhen_SDR_17,Zhen_SDR_61,0.148264984
Zhen_SDR_17,Zhen_SDR_62,0.142061281
Zhen_SDR_17,Zhen_SDR_63,0.151815182
Zhen_SDR_17,Zhen_SDR_64,0.189710611
Zhen_SDR_17,Zhen_SDR_65,0.17721519
Zhen_SDR_17,Zhen_SDR_66,0.126126126
Zhen_SDR_17,Zhen_SDR_67,0.185628743
Zhen_SDR_17,Zhen_SDR_68,0.133136095
Zhen_SDR_17,Zhen_SDR_69,0.147909968
Zhen_SDR_17,Zhen_SDR_71,0.19047619
Zhen_SDR_17,Zhen_SDR_72,0.148044693
Zhen_SDR_17,Zhen_SDR_73,0.172077922
Zhen_SDR_17,Zhen_SDR_74,0.194805195
Zhen_SDR_17,Zhen_SDR_75,0.104
Zhen_SDR_17,Zhen_SDR_76,0.168168168
Zhen_SDR_17,Zhen_SDR_77,0.15942029
Zhen_SDR_17,Zhen_SDR_78,0.187878788
Zhen_SDR_17,Zhen_SDR_79,0.235690236
Zhen_SDR_17,Zhen_SDR_80,0.169811321
Zhen_SDR_17,Zhen_SDR_81,0.25
Zhen_SDR_17,Zhen_SDR_82,0.193548387
Zhen_SDR_17,Zhen_SDR_83,0.170278638
Zhen_SDR_17,Zhen_SDR_84,0.163316583
Zhen_SDR_17,Zhen_SDR_85,0.161473088
Zhen_SDR_17,Zhen_SDR_86,0.126721763
Zhen_SDR_17,Zhen_SDR_87,0.144067797
Zhen_SDR_17,Zhen_SDR_88,0.149700599
Zhen_SDR_17,Zhen_SDR_89,0.129973475
Zhen_SDR_17,Zhen_SDR_90,0.130890052
Zhen_SDR_17,Zhen_SDR_91,0.064814815
Zhen_SDR_17,Zhen_SDR_92,0.075875486
Zhen_SDR_17,Zhen_SDR_93,0.164739884
Zhen_SDR_11,Zhen_SDR_12,0.093922652
Zhen_SDR_11,Zhen_SDR_13,0.159159159
Zhen_SDR_11,Zhen_SDR_14,0.157099698
Zhen_SDR_11,Zhen_SDR_15,0.10483871
Zhen_SDR_11,Zhen_SDR_16,0.148681055
Zhen_SDR_11,Zhen_SDR_17,0.147058824
Zhen_SDR_11,Zhen_SDR_18,0.129834254
Zhen_SDR_11,Zhen_SDR_19,0.096045198
Zhen_SDR_11,Zhen_SDR_20,0.122562674
Zhen_SDR_11,Zhen_SDR_21,0.151057402
Zhen_SDR_11,Zhen_SDR_22,0.147727273
Zhen_SDR_11,Zhen_SDR_23,0.065656566
Zhen_SDR_11,Zhen_SDR_24,0.125295508
Zhen_SDR_11,Zhen_SDR_25,0.1015625
Zhen_SDR_11,Zhen_SDR_26,0.139410188
Zhen_SDR_11,Zhen_SDR_27,0.144021739
Zhen_SDR_11,Zhen_SDR_28,0.123529412
Zhen_SDR_11,Zhen_SDR_29,0.116147309
Zhen_SDR_11,Zhen_SDR_30,0.110215054
Zhen_SDR_11,Zhen_SDR_31,0.174193548
Zhen_SDR_11,Zhen_SDR_32,0.037181996
Zhen_SDR_11,Zhen_SDR_33,0.119883041
Zhen_SDR_11,Zhen_SDR_34,0.170666667
Zhen_SDR_11,Zhen_SDR_35,0.137362637
Zhen_SDR_11,Zhen_SDR_36,0.215488215
Zhen_SDR_11,Zhen_SDR_37,0.178247734
Zhen_SDR_11,Zhen_SDR_38,0.13372093
Zhen_SDR_11,Zhen_SDR_39,0.145658263
Zhen_SDR_11,Zhen_SDR_40,0.137026239
Zhen_SDR_11,Zhen_SDR_42,0.162939297
Zhen_SDR_11,Zhen_SDR_43,0.169491525
Zhen_SDR_11,Zhen_SDR_44,0.104109589
Zhen_SDR_11,Zhen_SDR_45,0.125
Zhen_SDR_11,Zhen_SDR_46,0.141210375
Zhen_SDR_11,Zhen_SDR_47,0.097387173
Zhen_SDR_11,Zhen_SDR_48,0.146596859
Zhen_SDR_11,Zhen_SDR_49,0.170278638
Zhen_SDR_11,Zhen_SDR_50,0.127906977
Zhen_SDR_11,Zhen_SDR_51,0.12034384
Zhen_SDR_11,Zhen_SDR_52,0.130311615
Zhen_SDR_11,Zhen_SDR_53,0.167664671
Zhen_SDR_11,Zhen_SDR_54,0.12972973
Zhen_SDR_11,Zhen_SDR_55,0.147692308
Zhen_SDR_11,Zhen_SDR_56,0.136871508
Zhen_SDR_11,Zhen_SDR_57,0.121518987
Zhen_SDR_11,Zhen_SDR_58,0.128463476
Zhen_SDR_11,Zhen_SDR_59,0.154302671
Zhen_SDR_11,Zhen_SDR_60,0.098143236
Zhen_SDR_11,Zhen_SDR_61,0.131805158
Zhen_SDR_11,Zhen_SDR_62,0.125984252
Zhen_SDR_11,Zhen_SDR_63,0.034562212
Zhen_SDR_11,Zhen_SDR_64,0.168789809
Zhen_SDR_11,Zhen_SDR_65,0.151960784
Zhen_SDR_11,Zhen_SDR_66,0.118343195
Zhen_SDR_11,Zhen_SDR_67,0.155988858
Zhen_SDR_11,Zhen_SDR_68,0.109289617
Zhen_SDR_11,Zhen_SDR_69,0.127218935
Zhen_SDR_11,Zhen_SDR_71,0.123966942
Zhen_SDR_11,Zhen_SDR_72,0.101333333
Zhen_SDR_11,Zhen_SDR_73,0.153623188
Zhen_SDR_11,Zhen_SDR_74,0.164037855
Zhen_SDR_11,Zhen_SDR_75,0.072864322
Zhen_SDR_11,Zhen_SDR_76,0.127777778
Zhen_SDR_11,Zhen_SDR_77,0.118733509
Zhen_SDR_11,Zhen_SDR_78,0.108938547
Zhen_SDR_11,Zhen_SDR_79,0.149425287
Zhen_SDR_11,Zhen_SDR_80,0.140740741
Zhen_SDR_11,Zhen_SDR_81,0.110481586
Zhen_SDR_11,Zhen_SDR_82,0.129682997
Zhen_SDR_11,Zhen_SDR_83,0.194029851
Zhen_SDR_11,Zhen_SDR_84,0.115107914
Zhen_SDR_11,Zhen_SDR_85,0.117048346
Zhen_SDR_11,Zhen_SDR_86,0.087403599
Zhen_SDR_11,Zhen_SDR_87,0.180981595
Zhen_SDR_11,Zhen_SDR_88,0.102902375
Zhen_SDR_11,Zhen_SDR_89,0.194444444
Zhen_SDR_11,Zhen_SDR_90,0.138643068
Zhen_SDR_11,Zhen_SDR_91,0.090909091
Zhen_SDR_11,Zhen_SDR_92,0.063241107
Zhen_SDR_11,Zhen_SDR_93,0.169398907
Zhen_SDR_24,Zhen_SDR_25,0.04743833
Zhen_SDR_24,Zhen_SDR_26,0.163120567
Zhen_SDR_24,Zhen_SDR_27,0.056565657
Zhen_SDR_24,Zhen_SDR_28,0.137096774
Zhen_SDR_24,Zhen_SDR_29,0.156756757
Zhen_SDR_24,Zhen_SDR_30,0.118090452
Zhen_SDR_24,Zhen_SDR_31,0.113475177
Zhen_SDR_24,Zhen_SDR_32,0.188916877
Zhen_SDR_24,Zhen_SDR_33,0.120300752
Zhen_SDR_24,Zhen_SDR_34,0.161445783
Zhen_SDR_24,Zhen_SDR_35,0.123115578
Zhen_SDR_24,Zhen_SDR_36,0.146666667
Zhen_SDR_24,Zhen_SDR_37,0.13
Zhen_SDR_24,Zhen_SDR_38,0.125944584
Zhen_SDR_24,Zhen_SDR_39,0.138020833
Zhen_SDR_24,Zhen_SDR_40,0.134433962
Zhen_SDR_24,Zhen_SDR_42,0.117359413
Zhen_SDR_24,Zhen_SDR_43,0.175202156
Zhen_SDR_24,Zhen_SDR_44,0.099236641
Zhen_SDR_24,Zhen_SDR_45,0.121076233
Zhen_SDR_24,Zhen_SDR_46,0.155612245
Zhen_SDR_24,Zhen_SDR_47,0.162561576
Zhen_SDR_24,Zhen_SDR_48,0.13559322
Zhen_SDR_24,Zhen_SDR_49,0.085846868
Zhen_SDR_24,Zhen_SDR_50,0.117788462
Zhen_SDR_24,Zhen_SDR_51,0.126344086
Zhen_SDR_24,Zhen_SDR_52,0.009057971
Zhen_SDR_24,Zhen_SDR_53,0.135869565
Zhen_SDR_24,Zhen_SDR_54,0.197802198
Zhen_SDR_24,Zhen_SDR_55,0.153631285
Zhen_SDR_24,Zhen_SDR_56,0.037623762
Zhen_SDR_24,Zhen_SDR_57,0.164921466
Zhen_SDR_24,Zhen_SDR_58,0.16745283
Zhen_SDR_24,Zhen_SDR_59,0.134328358
Zhen_SDR_24,Zhen_SDR_60,0.125641026
Zhen_SDR_24,Zhen_SDR_61,0.130548303
Zhen_SDR_24,Zhen_SDR_62,0.130653266
Zhen_SDR_24,Zhen_SDR_63,0.129353234
Zhen_SDR_24,Zhen_SDR_64,0.14507772
Zhen_SDR_24,Zhen_SDR_65,0.165236052
Zhen_SDR_24,Zhen_SDR_66,0.130208333
Zhen_SDR_24,Zhen_SDR_67,0.186666667
Zhen_SDR_24,Zhen_SDR_68,0.105769231
Zhen_SDR_24,Zhen_SDR_69,0.182857143
Zhen_SDR_24,Zhen_SDR_71,0.113207547
Zhen_SDR_24,Zhen_SDR_72,0.070686071
Zhen_SDR_24,Zhen_SDR_73,0.161953728
Zhen_SDR_24,Zhen_SDR_74,0.155672823
Zhen_SDR_24,Zhen_SDR_75,0.120418848
Zhen_SDR_24,Zhen_SDR_76,0.094688222
Zhen_SDR_24,Zhen_SDR_77,0.168900804
Zhen_SDR_24,Zhen_SDR_78,0.132992327
Zhen_SDR_24,Zhen_SDR_79,0.18852459
Zhen_SDR_24,Zhen_SDR_80,0.129166667
Zhen_SDR_24,Zhen_SDR_81,0.150837989
Zhen_SDR_24,Zhen_SDR_82,0.184281843
Zhen_SDR_24,Zhen_SDR_83,0.1069869
Zhen_SDR_24,Zhen_SDR_84,0.190123457
Zhen_SDR_24,Zhen_SDR_85,0.112643678
Zhen_SDR_24,Zhen_SDR_86,0.132352941
Zhen_SDR_24,Zhen_SDR_87,0.041275797
Zhen_SDR_24,Zhen_SDR_88,0.129441624
Zhen_SDR_24,Zhen_SDR_89,0.167101828
Zhen_SDR_24,Zhen_SDR_90,0.115839243
Zhen_SDR_24,Zhen_SDR_91,0.154450262
Zhen_SDR_24,Zhen_SDR_92,0.169811321
Zhen_SDR_24,Zhen_SDR_93,0.163366337
Zhen_SDR_4,Zhen_SDR_5,0.197916667
Zhen_SDR_4,Zhen_SDR_6,0.258503401
Zhen_SDR_4,Zhen_SDR_7,0.16519174
Zhen_SDR_4,Zhen_SDR_8,0.198630137
Zhen_SDR_4,Zhen_SDR_9,0.167182663
Zhen_SDR_4,Zhen_SDR_10,0.171568627
Zhen_SDR_4,Zhen_SDR_11,0.113989637
Zhen_SDR_4,Zhen_SDR_12,0.16025641
Zhen_SDR_4,Zhen_SDR_13,0.193333333
Zhen_SDR_4,Zhen_SDR_14,0.152905199
Zhen_SDR_4,Zhen_SDR_15,0.162420382
Zhen_SDR_4,Zhen_SDR_16,0.143851508
Zhen_SDR_4,Zhen_SDR_17,0.145552561
Zhen_SDR_4,Zhen_SDR_18,0.163265306
Zhen_SDR_4,Zhen_SDR_19,0.207006369
Zhen_SDR_4,Zhen_SDR_20,0.152238806
Zhen_SDR_4,Zhen_SDR_21,0.149847095
Zhen_SDR_4,Zhen_SDR_22,0.178913738
Zhen_SDR_4,Zhen_SDR_23,0.111111111
Zhen_SDR_4,Zhen_SDR_24,0.052434457
Zhen_SDR_4,Zhen_SDR_25,0.19047619
Zhen_SDR_4,Zhen_SDR_26,0.194285714
Zhen_SDR_4,Zhen_SDR_27,0.164179104
Zhen_SDR_4,Zhen_SDR_28,0.178125
Zhen_SDR_4,Zhen_SDR_29,0.174698795
Zhen_SDR_4,Zhen_SDR_30,0.171686747
Zhen_SDR_4,Zhen_SDR_31,0.157746479
Zhen_SDR_4,Zhen_SDR_32,0.158031088
Zhen_SDR_4,Zhen_SDR_33,0.160237389
Zhen_SDR_4,Zhen_SDR_34,0.134259259
Zhen_SDR_4,Zhen_SDR_35,0.198757764
Zhen_SDR_4,Zhen_SDR_36,0.176848875
Zhen_SDR_4,Zhen_SDR_37,0.171597633
Zhen_SDR_4,Zhen_SDR_38,0.192771084
Zhen_SDR_4,Zhen_SDR_39,0.170028818
Zhen_SDR_4,Zhen_SDR_40,0.174846626
Zhen_SDR_4,Zhen_SDR_42,0.174311927
Zhen_SDR_4,Zhen_SDR_43,0.180981595
Zhen_SDR_4,Zhen_SDR_44,0.191693291
Zhen_SDR_4,Zhen_SDR_45,0.152354571
Zhen_SDR_4,Zhen_SDR_46,0.126153846
Zhen_SDR_4,Zhen_SDR_47,0.136612022
Zhen_SDR_4,Zhen_SDR_48,0.152542373
Zhen_SDR_4,Zhen_SDR_49,0.124645892
Zhen_SDR_4,Zhen_SDR_50,0.159883721
Zhen_SDR_4,Zhen_SDR_51,0.206081081
Zhen_SDR_4,Zhen_SDR_52,0.161904762
Zhen_SDR_4,Zhen_SDR_53,0.183279743
Zhen_SDR_4,Zhen_SDR_54,0.146341463
Zhen_SDR_4,Zhen_SDR_55,0.198653199
Zhen_SDR_4,Zhen_SDR_56,0.188311688
Zhen_SDR_4,Zhen_SDR_57,0.180428135
Zhen_SDR_4,Zhen_SDR_58,0.14527845
Zhen_SDR_4,Zhen_SDR_59,0.16519174
Zhen_SDR_4,Zhen_SDR_60,0.136363636
Zhen_SDR_4,Zhen_SDR_61,0.155688623
Zhen_SDR_4,Zhen_SDR_62,0.129973475
Zhen_SDR_4,Zhen_SDR_63,0.141025641
Zhen_SDR_4,Zhen_SDR_64,0.181818182
Zhen_SDR_4,Zhen_SDR_65,0.140271493
Zhen_SDR_4,Zhen_SDR_66,0.164473684
Zhen_SDR_4,Zhen_SDR_67,0.161676647
Zhen_SDR_4,Zhen_SDR_68,0.19218241
Zhen_SDR_4,Zhen_SDR_69,0.188679245
Zhen_SDR_4,Zhen_SDR_71,0.183050847
Zhen_SDR_4,Zhen_SDR_72,0.202492212
Zhen_SDR_4,Zhen_SDR_73,0.174311927
Zhen_SDR_4,Zhen_SDR_74,0.193146417
Zhen_SDR_4,Zhen_SDR_75,0.175
Zhen_SDR_4,Zhen_SDR_76,0.196825397
Zhen_SDR_4,Zhen_SDR_77,0.127877238
Zhen_SDR_4,Zhen_SDR_78,0.159375
Zhen_SDR_4,Zhen_SDR_79,0.171875
Zhen_SDR_4,Zhen_SDR_80,0.176616915
Zhen_SDR_4,Zhen_SDR_81,0.175
Zhen_SDR_4,Zhen_SDR_82,0.083333333
Zhen_SDR_4,Zhen_SDR_83,0.1898017
Zhen_SDR_4,Zhen_SDR_84,0.17260274
Zhen_SDR_4,Zhen_SDR_85,0.171511628
Zhen_SDR_4,Zhen_SDR_86,0.143695015
Zhen_SDR_4,Zhen_SDR_87,0.15
Zhen_SDR_4,Zhen_SDR_88,0.140495868
Zhen_SDR_4,Zhen_SDR_89,0.122807018
Zhen_SDR_4,Zhen_SDR_90,0.120734908
Zhen_SDR_4,Zhen_SDR_91,0.161993769
Zhen_SDR_4,Zhen_SDR_92,0.105747126
Zhen_SDR_4,Zhen_SDR_93,0.105769231
Zhen_SDR_10,Zhen_SDR_11,0.207650273
Zhen_SDR_10,Zhen_SDR_12,0.125340599
Zhen_SDR_10,Zhen_SDR_13,0.176966292
Zhen_SDR_10,Zhen_SDR_14,0.184971098
Zhen_SDR_10,Zhen_SDR_15,0.163157895
Zhen_SDR_10,Zhen_SDR_16,0.140086207
Zhen_SDR_10,Zhen_SDR_17,0.167115903
Zhen_SDR_10,Zhen_SDR_18,0.192090395
Zhen_SDR_10,Zhen_SDR_19,0.158045977
Zhen_SDR_10,Zhen_SDR_20,0.151193634
Zhen_SDR_10,Zhen_SDR_21,0.195906433
Zhen_SDR_10,Zhen_SDR_22,0.195530726
Zhen_SDR_10,Zhen_SDR_23,0.118090452
Zhen_SDR_10,Zhen_SDR_24,0.195
Zhen_SDR_10,Zhen_SDR_25,0.169312169
Zhen_SDR_10,Zhen_SDR_26,0.178666667
Zhen_SDR_10,Zhen_SDR_27,0.147058824
Zhen_SDR_10,Zhen_SDR_28,0.190769231
Zhen_SDR_10,Zhen_SDR_29,0.190332326
Zhen_SDR_10,Zhen_SDR_30,0.105651106
Zhen_SDR_10,Zhen_SDR_31,0.171270718
Zhen_SDR_10,Zhen_SDR_32,0.221621622
Zhen_SDR_10,Zhen_SDR_33,0.165714286
Zhen_SDR_10,Zhen_SDR_34,0.055062167
Zhen_SDR_10,Zhen_SDR_35,0.168044077
Zhen_SDR_10,Zhen_SDR_36,0.21686747
Zhen_SDR_10,Zhen_SDR_37,0.188034188
Zhen_SDR_10,Zhen_SDR_38,0.177718833
Zhen_SDR_10,Zhen_SDR_39,0.165789474
Zhen_SDR_10,Zhen_SDR_40,0.130319149
Zhen_SDR_10,Zhen_SDR_42,0.208860759
Zhen_SDR_10,Zhen_SDR_43,0.174157303
Zhen_SDR_10,Zhen_SDR_44,0.125326371
Zhen_SDR_10,Zhen_SDR_45,0.17260274
Zhen_SDR_10,Zhen_SDR_46,0.167630058
Zhen_SDR_10,Zhen_SDR_47,0.170103093
Zhen_SDR_10,Zhen_SDR_48,0.184135977
Zhen_SDR_10,Zhen_SDR_49,0.139275766
Zhen_SDR_10,Zhen_SDR_50,0.125944584
